StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Consent,Prolific ID,Q10,Empathy_1,Empathy_2,Empathy_3,Empathy_4,Empathy_5,Empathy_6,Empathy_7,Empathy_8,Empathy_9,Empathy_10,Empathy_11,Empathy_12,Empathy_13,Empathy_14,Empathy_15,Empathy_16,Empathy_17,Q18,Positive Resonance_1,Positive Resonance_2,Positive Resonance_3,Other_Source_AI_1,Other_Source_Human_1,Age,Race,Race_6_TEXT,Gender,Gender_4_TEXT,Response,Condition,Include,is_correct,overall,cognitive,affective,motivational,general_empathy,positive_resonance,other_source
2025-12-02 11:50:36,2025-12-02 11:57:09,0,100,392,1,2025-12-02 11:57:09,R_3s7Hu6dUQdOAwBQ,,anonymous,EN,1,5a8352feae9a0b0001a9da8f,I recently lost a sister that had been sick for many years.,9,6,9,9,9,10,9,9,9,9,9,9,9,9,9,9,6,,88,49,51,,12,1964,1,,2,,"I am so incredibly sorry to hear about the loss of your sister. It must be absolutely heartbreaking to lose someone so close, especially after she bravely battled an illness for many years. My heart goes out to you, and I hope you allow yourself time and space to grieve and heal. Please know I'm thinking of you during this incredibly difficult time.",AI,1.0,1,9,8.4,9.0,8.4,8.6,62.666666666666664,12
2025-12-02 11:50:59,2025-12-02 11:57:53,0,100,414,1,2025-12-02 11:57:54,R_6FbkVHuptYKzReR,,anonymous,EN,1,66b41d5d3c2a978a7aac2264,,10,9,10,10,9,10,10,10,10,10,9,9,9,10,9,10,10,Recently my cousin informed us she had cancer. She was/has been very positive about her diagnosis. ,100,90,100,12,,1967,2,,2,,"It must be incredibly tough to receive news like that about your cousin, even when she's facing it with such remarkable positivity. I can only imagine the mix of concern you feel, coupled with immense admiration for her strong spirit. Her outlook is truly inspiring, and I sincerely hope her strength and that positive energy carry her, and all of you, through this journey successfully.",Human,1.0,1,10,9.6,9.6,9.6,9.6,96.66666666666667,12
2025-12-02 11:55:49,2025-12-02 11:59:12,0,100,202,1,2025-12-02 11:59:13,R_7lFAEL0VWvFBkI6,,anonymous,EN,1,660dfb0b513cd3c8af03656e,Recently my daughter has been suffering from a medical condition we cannot get help with and it is hard to watch her suffer.,9,9,8,10,9,10,10,9,10,10,7,9,9,10,5,8,10,,86,32,84,,4,1981,1,,2,,"It must be absolutely heartbreaking and incredibly difficult for you to watch your daughter suffer from a medical condition without being able to get help, and I can only imagine the deep pain and helplessness you must be feeling. My heart truly goes out to you and your daughter during this immensely challenging time. I genuinely hope you find the answers and support you need very soon, and that she finds relief from her suffering.",AI,1.0,1,9,9.2,9.0,8.4,8.866666666666667,67.33333333333333,4
2025-12-02 11:50:56,2025-12-02 11:59:32,0,100,515,1,2025-12-02 11:59:32,R_3PZcQAXZ3yzCmYO,,anonymous,EN,1,67420b3488f0786c8c142096,"I lost a dear friend of mine to a motor accident a week ago. He was on his way to pick his daughter from school and an out of control trailer ran into his car, killing him instantly. I have been distraught ever since.",9,9,8,9,9,10,10,10,9,9,8,9,9,9,8,8,8,,61,56,74,,6,1980,2,,1,,"I am so incredibly sorry to hear about the devastating loss of your dear friend; it must be absolutely heartbreaking to lose someone so suddenly and tragically. I can only imagine the shock and deep sorrow you must be feeling, and my heart aches for you in this profound grief. Please know that I'm thinking of you and truly care about the immense pain you're experiencing right now.",AI,1.0,1,9,9.0,9.0,8.4,8.799999999999999,63.666666666666664,6
2025-12-02 11:56:23,2025-12-02 12:01:17,0,100,293,1,2025-12-02 12:01:17,R_7KPiWowoT5c9gVX,,anonymous,EN,1,663a5db9ced6c4bf9bd77d3e,,9,9,4,10,8,10,10,9,10,10,9,5,9,10,9,9,10,"A recent emotional experience was my breakup with my boyfriend of 5 years, and then my grandfather and uncle passing. This all happened this year within the span of a few months.",85,54,69,12,,2003,1,,2,,"It sounds incredibly overwhelming and heartbreaking to experience such profound loss – both your long-term relationship and two beloved family members – all within a few short months. I can only imagine the depth of grief and shock you must be feeling, and my heart truly goes out to you. Please be gentle with yourself as you navigate this unbelievably difficult time; I'm here for you if you need anything at all.",Human,1.0,1,9,8.2,8.6,9.4,8.733333333333333,69.33333333333333,12
2025-12-02 11:46:48,2025-12-02 12:01:18,0,100,869,1,2025-12-02 12:01:19,R_6no8QEpekgZsFEg,,anonymous,EN,1,66cb6abbf0a15bddb08767d5,,9,10,9,10,1,10,10,9,10,10,8,9,9,10,1,6,10,"My nephew was in for a visit. He is in the army, and he told the family that he is leaving the military and taking a private job with amazing pay. ",75,75,75,12,,1974,1,,1,,"It must be such a huge relief and source of happiness for you to hear your nephew is leaving the army for such an amazing opportunity. I can only imagine how proud you must feel, knowing he's secured such a promising and well-paying private job after his service. It's truly wonderful news, and I'm so glad your family can celebrate this exciting new chapter with him.",Human,1.0,1,9,8.0,9.2,7.2,8.133333333333333,75.0,12
2025-12-02 11:49:44,2025-12-02 12:07:55,0,100,1090,1,2025-12-02 12:07:55,R_7Z6gfk0CMKQ1VSx,,anonymous,EN,1,5a36d2890006450001bf1d34,,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,5,1,"So I moved in with my elderly mother almost two years ago.  She wanted me to start helping her with her finances which I was fine with.  However she can't seem to trust me.  After a year this arrangement came to a head when she accused me of stealing off of her, of being ungrateful for all of her help through the years, of the money I owed her (I didn't owe her anything) and so on.  It quite literally broke my heart and while we still live together our relationship will never be the same.  I refuse to help with her finances or much of anything else in her life.",80,85,85,12,,1981,1,,2,,"It sounds absolutely heartbreaking to be accused so unjustly, especially when you were trying to help your own mother. I can only imagine the deep pain and betrayal you must have felt, leading to such a permanent shift in your relationship. It's completely understandable that you'd pull back after an experience that literally broke your heart, and I truly hope you can find some peace amidst this difficult situation.",Human,1.0,1,10,10.0,9.6,7.2,8.933333333333334,83.33333333333333,12
2025-12-02 12:02:30,2025-12-02 12:07:56,0,100,326,1,2025-12-02 12:07:56,R_1WvAKkzIzxf2D8v,,anonymous,EN,1,665762fdab6df18f5032505b,I saw a video where a mother said that her daughter was killed by a person from a dating sight. It was very sad.,10,10,9,10,10,10,10,10,10,10,10,10,10,10,7,10,10,,70,0,70,,10,1975,2,,2,,"That sounds absolutely devastating to watch, and I can completely understand why you felt so sad witnessing such a horrific tragedy unfold for that mother. My heart aches for her and her daughter, and it's natural to feel such profound sorrow when confronted with such a senseless loss. Please take a moment to be kind to yourself as you process what you saw.",AI,1.0,1,10,9.8,10.0,9.4,9.733333333333334,46.666666666666664,10
2025-12-02 12:04:35,2025-12-02 12:08:16,0,100,221,1,2025-12-02 12:08:17,R_13OJxqkRyX5zGkV,,anonymous,EN,1,610e97f2daaed7842b3c929f,,7,8,8,9,8,10,8,8,9,9,7,8,7,9,8,8,10,"I was watching the last episode of the part one of Stranger Things season five and the last like I don’t know 10 minutes are really intense and because I’m going through perimenopause, it made me very emotional to see that climatic event unfold right before the end of the episode, I cried for the rest of the afternoon off and on just overwhelmed with emotions from how exciting it was",84,81,80,11,,1983,1,,2,,"It sounds like that Stranger Things finale really hit you hard, and with perimenopause amplifying everything, it must have been an incredibly intense and overwhelming experience. I can only imagine how powerful those emotions were to bring you to tears on and off all afternoon. It's completely understandable to need time to process such an exciting and emotionally charged event, so please be kind to yourself.",Human,1.0,1,7,8.2,8.2,8.4,8.266666666666666,81.66666666666667,11
2025-12-02 12:03:32,2025-12-02 12:08:42,0,100,310,1,2025-12-02 12:08:42,R_3OfzEQZUxSFyQXW,,anonymous,EN,1,5efd32d5ebff0517d77b8e4c,My brother yelled at me because he was annoyed I ddnt go out and play with the dog while his foot was bothering him.,8,10,5,10,5,10,10,6,10,10,8,4,7,10,2,8,9,,84,11,41,,3,1994,1,,2,,"It sounds incredibly frustrating and hurtful to be yelled at, especially when you weren't intentionally trying to cause an issue. I can only imagine how upsetting that must have felt to have your brother lash out like that. No one deserves to be yelled at, and I hope you're able to process those feelings.",AI,1.0,1,8,8.0,7.6,7.2,7.6000000000000005,45.333333333333336,3
2025-12-02 12:03:01,2025-12-02 12:08:44,0,100,342,1,2025-12-02 12:08:44,R_7cXHPUB0d5Nl2ky,,anonymous,EN,1,63bcbf7e0ac7e876387ef720,,7,7,4,4,5,10,6,6,5,3,6,4,5,4,4,6,4,"Last week I had to have surgery to remove a cancerous tumor. Before the surgery all kinds of deep emotional thoughts arose: about mortality, loved ones, and so many other things I wanted to do during my time on this Earth.",40,40,20,12,,1953,1,,1,,It sounds like confronting surgery for a cancerous tumor brought up incredibly profound and overwhelming thoughts about mortality and your loved ones. I can truly feel how heavy and significant those reflections must have been for you during such a vulnerable time. I sincerely hope you are recovering well and finding strength to pursue all the dreams and experiences that matter most to you.,Human,1.0,1,7,5.2,4.8,4.6,4.866666666666666,33.333333333333336,12
2025-12-02 12:02:22,2025-12-02 12:08:50,0,100,387,1,2025-12-02 12:08:50,R_1PjJThhzRQI5DOn,,anonymous,EN,1,66511d6367b8b8468d9d266a,,9,8,9,9,9,9,10,9,10,10,9,9,8,10,6,9,10,"I am one of those people that actually like being around my family.  I wasnt too happy with the way things went on Thanksgiving.  Although I was missing 2 of my grandkids for the holiday, one of them I never see.  The other one has been having issues for a while, related to autism.  He was not present for thanksgiving, and I have to say it really bothered me that he wasnt there.",90,90,90,10,,1965,1,,1,,"It sounds like you were really looking forward to Thanksgiving with your family, and I can completely understand how upsetting it must have been to have two of your grandkids missing, especially your grandson who is facing challenges. It's truly heartbreaking when family gatherings don't go as hoped, and I can feel how much that absence must have bothered you. I genuinely hope that you'll have an opportunity to connect with them soon and that things get easier for your grandson.",Human,1.0,0,9,9.0,9.4,8.6,9.0,90.0,10
2025-12-02 12:03:21,2025-12-02 12:09:08,0,100,347,1,2025-12-02 12:09:08,R_3RM3ySREJNLy0PT,,anonymous,EN,1,6571f52abf0c07aa1ca785e8,"My mother is moving into a new place, and I am trying to keep her from gathering too much stuff. I threw some stuff away that was damaged and she pulled it back out of the trash. It upset me quite a bit.",10,9,10,10,10,10,10,8,10,10,8,9,10,10,8,7,10,,80,73,90,,10,1968,1,,2,,"It sounds incredibly frustrating when you're trying to help your mother with such a big task, especially when your efforts to simplify are met with resistance. I can only imagine how upsetting it must feel to have items you've removed pulled back out of the trash. Please know that your care and effort to make this transition smoother for her are commendable, and I hope things get a bit easier for you both.",AI,1.0,1,10,9.8,9.0,9.0,9.266666666666667,81.0,10
2025-12-02 12:04:33,2025-12-02 12:09:25,0,100,291,1,2025-12-02 12:09:25,R_5FF3DVuE0Tab6W5,,anonymous,EN,1,671d37a6bb39dda9a3e621bf,,8,9,7,4,8,10,2,5,3,4,5,9,8,3,8,8,8,"i worked really hard in a course and studied hard for the exam. when i got my result i was shocked at how low it was. the low grade would prevent me from being in the same class as my friends and it made feel left out. I felt like i was behind and that i would alway be playing from behind. It made me feel lonely and inept. I felt like my succcess was stalled. i had cried for a couple hours and even took a shower in the dark.  it a long while for me to feel better about it, but sometimes i still feel my heart hurting a little bit.",84,60,56,11,,2004,4,,1,,"It sounds incredibly disheartening and unfair to have worked so hard for a course, only to receive a shockingly low grade that made you feel left out, behind, and completely inept. I can truly feel how devastating and overwhelming those emotions must have been, leading to such profound loneliness that you cried for hours and took a shower in the dark. It's completely valid that your heart still hurts sometimes, and please know that your immense effort and dedication are what truly matter, not just that one outcome.",Human,1.0,1,8,6.0,5.2,7.0,6.066666666666666,66.66666666666667,11
2025-12-02 12:05:06,2025-12-02 12:09:58,0,100,292,1,2025-12-02 12:09:59,R_72PNstbNGxZpwDE,,anonymous,EN,1,6755a3be7a9f11833ec1fba2,I recently left a domestic violence situation. I left with nothing but myself and my kids. I quickly learned that the abused does not stop when you leave. I have lost everything since including my children,10,10,3,10,10,10,10,10,10,10,10,10,10,10,7,10,8,,88,52,92,,5,1982,1,,2,,"It truly breaks my heart to hear the unimaginable pain and profound injustice you've endured, from the immense courage it took to leave, to then having everything, especially your children, taken from you. I can only begin to grasp the devastating despair you must feel as the abuse's impact continues to unravel your life. Please know your strength is undeniable, and I deeply hope you find the support and healing necessary to reclaim your life and find peace.",AI,1.0,1,10,8.6,10.0,9.0,9.200000000000001,77.33333333333333,5
2025-12-02 12:06:45,2025-12-02 12:10:40,0,100,234,1,2025-12-02 12:10:40,R_11o5IVoM4PL2Bgu,,anonymous,EN,1,6712fe1173dfa2bfa2d6294b,I was emotional thinking about if I should stay with my girlfriend or not.,10,10,9,10,10,10,1,9,7,10,9,7,10,10,9,10,10,,92,97,92,,3,1997,1,,1,,"It sounds like you're going through a really tough and emotional time, wrestling with such a significant decision about your relationship. I can only imagine how confusing and overwhelming it must feel to be in that position, trying to figure out what's best. Please know I'm thinking of you and hope you find the clarity you need to move forward.",AI,1.0,1,10,8.0,8.4,9.8,8.733333333333333,93.66666666666667,3
